year,month,day,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean_7,rolling_mean_3,sin_week,cos_week
2019,6,21,71.0,85.0,95.0,97.0,50.0,92.0,125.0,82.71428571428571,81.66666666666667,-0.433883739117558,-0.9009688679024191
2019,6,22,89.0,71.0,85.0,95.0,97.0,50.0,92.0,84.71428571428571,88.66666666666667,-0.9749279121818236,-0.2225209339563146
2019,6,23,106.0,89.0,71.0,85.0,95.0,97.0,50.0,82.71428571428571,77.0,-0.7818314824680299,0.6234898018587334
2019,6,24,36.0,106.0,89.0,71.0,85.0,95.0,97.0,77.14285714285714,66.66666666666667,0.0,1.0
2019,6,25,58.0,36.0,106.0,89.0,71.0,85.0,95.0,77.85714285714286,64.66666666666667,0.7818314824680298,0.6234898018587336
2019,6,26,100.0,58.0,36.0,106.0,89.0,71.0,85.0,79.14285714285714,84.0,0.9749279121818236,-0.22252093395631434
2019,6,27,94.0,100.0,58.0,36.0,106.0,89.0,71.0,81.85714285714286,94.66666666666667,0.43388373911755823,-0.900968867902419
2019,6,28,90.0,94.0,100.0,58.0,36.0,106.0,89.0,81.71428571428571,90.66666666666667,-0.433883739117558,-0.9009688679024191
2019,6,29,88.0,90.0,94.0,100.0,58.0,36.0,106.0,75.85714285714286,81.0,-0.9749279121818236,-0.2225209339563146
2019,6,30,65.0,88.0,90.0,94.0,100.0,58.0,36.0,77.28571428571429,66.33333333333333,-0.7818314824680299,0.6234898018587334
2019,7,1,46.0,65.0,88.0,90.0,94.0,100.0,58.0,75.85714285714286,53.0,0.0,1.0
2019,7,2,48.0,46.0,65.0,88.0,90.0,94.0,100.0,76.71428571428571,66.66666666666667,0.7818314824680298,0.6234898018587336
2019,7,3,106.0,48.0,46.0,65.0,88.0,90.0,94.0,74.14285714285714,76.66666666666667,0.9749279121818236,-0.22252093395631434
2019,7,4,76.0,106.0,48.0,46.0,65.0,88.0,90.0,71.42857142857143,84.33333333333333,0.43388373911755823,-0.900968867902419
2019,7,5,71.0,76.0,106.0,48.0,46.0,65.0,88.0,72.42857142857143,80.66666666666667,-0.433883739117558,-0.9009688679024191
2019,7,6,95.0,71.0,76.0,106.0,48.0,46.0,65.0,74.57142857142857,82.0,-0.9749279121818236,-0.2225209339563146
2019,7,7,80.0,95.0,71.0,76.0,106.0,48.0,46.0,75.0,74.66666666666667,-0.7818314824680299,0.6234898018587334
2019,7,8,49.0,80.0,95.0,71.0,76.0,106.0,48.0,78.57142857142857,67.33333333333333,0.0,1.0
2019,7,9,73.0,49.0,80.0,95.0,71.0,76.0,106.0,76.0,70.0,0.7818314824680298,0.6234898018587336
2019,7,10,88.0,73.0,49.0,80.0,95.0,71.0,76.0,76.85714285714286,81.0,0.9749279121818236,-0.22252093395631434
2019,7,11,82.0,88.0,73.0,49.0,80.0,95.0,71.0,83.14285714285714,95.0,0.43388373911755823,-0.900968867902419
2019,7,12,115.0,82.0,88.0,73.0,49.0,80.0,95.0,82.85714285714286,96.66666666666667,-0.433883739117558,-0.9009688679024191
2019,7,13,93.0,115.0,82.0,88.0,73.0,49.0,80.0,84.42857142857143,99.66666666666667,-0.9749279121818236,-0.2225209339563146
2019,7,14,91.0,93.0,115.0,82.0,88.0,73.0,49.0,83.85714285714286,76.33333333333333,-0.7818314824680299,0.6234898018587334
2019,7,15,45.0,91.0,93.0,115.0,82.0,88.0,73.0,85.42857142857143,73.33333333333333,0.0,1.0
2019,7,16,84.0,45.0,91.0,93.0,115.0,82.0,88.0,87.42857142857143,77.0,0.7818314824680298,0.6234898018587336
2019,7,17,102.0,84.0,45.0,91.0,93.0,115.0,82.0,91.14285714285714,98.0,0.9749279121818236,-0.22252093395631434
2019,7,18,108.0,102.0,84.0,45.0,91.0,93.0,115.0,89.85714285714286,105.33333333333333,0.43388373911755823,-0.900968867902419
2019,7,19,106.0,108.0,102.0,84.0,45.0,91.0,93.0,95.42857142857143,115.33333333333333,-0.433883739117558,-0.9009688679024191
2019,7,20,132.0,106.0,108.0,102.0,84.0,45.0,91.0,90.57142857142857,98.33333333333333,-0.9749279121818236,-0.2225209339563146
2019,7,21,57.0,132.0,106.0,108.0,102.0,84.0,45.0,90.85714285714286,78.66666666666667,-0.7818314824680299,0.6234898018587334
2019,7,22,47.0,57.0,132.0,106.0,108.0,102.0,84.0,93.85714285714286,69.66666666666667,0.0,1.0
2019,7,23,105.0,47.0,57.0,132.0,106.0,108.0,102.0,93.14285714285714,83.0,0.7818314824680298,0.6234898018587336
2019,7,24,97.0,105.0,47.0,57.0,132.0,106.0,108.0,90.14285714285714,96.33333333333333,0.9749279121818236,-0.22252093395631434
2019,7,25,87.0,97.0,105.0,47.0,57.0,132.0,106.0,88.42857142857143,92.66666666666667,0.43388373911755823,-0.900968867902419
2019,7,26,94.0,87.0,97.0,105.0,47.0,57.0,132.0,82.71428571428571,91.0,-0.433883739117558,-0.9009688679024191
2019,7,27,92.0,94.0,87.0,97.0,105.0,47.0,57.0,88.28571428571429,94.0,-0.9749279121818236,-0.2225209339563146
2019,7,28,96.0,92.0,94.0,87.0,97.0,105.0,47.0,88.85714285714286,79.66666666666667,-0.7818314824680299,0.6234898018587334
2019,7,29,51.0,96.0,92.0,94.0,87.0,97.0,105.0,86.85714285714286,79.33333333333333,0.0,1.0
2019,7,30,91.0,51.0,96.0,92.0,94.0,87.0,97.0,86.0,77.66666666666667,0.7818314824680298,0.6234898018587336
2019,7,31,91.0,91.0,51.0,96.0,92.0,94.0,87.0,82.14285714285714,80.66666666666667,0.9749279121818236,-0.22252093395631434
2019,8,1,60.0,91.0,91.0,51.0,96.0,92.0,94.0,83.28571428571429,84.33333333333333,0.43388373911755823,-0.900968867902419
2019,8,2,102.0,60.0,91.0,91.0,51.0,96.0,92.0,88.0,95.66666666666667,-0.433883739117558,-0.9009688679024191
2019,8,3,125.0,102.0,60.0,91.0,91.0,51.0,96.0,88.0,107.66666666666667,-0.9749279121818236,-0.2225209339563146
2019,8,4,96.0,125.0,102.0,60.0,91.0,91.0,51.0,92.0,100.0,-0.7818314824680299,0.6234898018587334
2019,8,5,79.0,96.0,125.0,102.0,60.0,91.0,91.0,97.14285714285714,100.66666666666667,0.0,1.0
2019,8,6,127.0,79.0,96.0,125.0,102.0,60.0,91.0,101.85714285714286,110.0,0.7818314824680298,0.6234898018587336
2019,8,7,124.0,127.0,79.0,96.0,125.0,102.0,60.0,100.14285714285714,99.66666666666667,0.9749279121818236,-0.22252093395631434
2019,8,8,48.0,124.0,127.0,79.0,96.0,125.0,102.0,103.71428571428571,99.66666666666667,0.43388373911755823,-0.900968867902419
2019,8,9,127.0,48.0,124.0,127.0,79.0,96.0,125.0,100.57142857142857,92.66666666666667,-0.433883739117558,-0.9009688679024191
2019,8,10,103.0,127.0,48.0,124.0,127.0,79.0,96.0,101.28571428571429,110.33333333333333,-0.9749279121818236,-0.2225209339563146
2019,8,11,101.0,103.0,127.0,48.0,124.0,127.0,79.0,98.71428571428571,88.33333333333333,-0.7818314824680299,0.6234898018587334
2019,8,12,61.0,101.0,103.0,127.0,48.0,124.0,127.0,98.0,94.66666666666667,0.0,1.0
2019,8,13,122.0,61.0,101.0,103.0,127.0,48.0,124.0,93.42857142857143,91.66666666666667,0.7818314824680298,0.6234898018587336
2019,8,14,92.0,122.0,61.0,101.0,103.0,127.0,48.0,100.85714285714286,104.66666666666667,0.9749279121818236,-0.22252093395631434
2019,8,15,100.0,92.0,122.0,61.0,101.0,103.0,127.0,95.71428571428571,94.33333333333333,0.43388373911755823,-0.900968867902419
2019,8,16,91.0,100.0,92.0,122.0,61.0,101.0,103.0,98.57142857142857,104.66666666666667,-0.433883739117558,-0.9009688679024191
2019,8,17,123.0,91.0,100.0,92.0,122.0,61.0,101.0,98.42857142857143,104.66666666666667,-0.9749279121818236,-0.2225209339563146
2019,8,18,100.0,123.0,91.0,100.0,92.0,122.0,61.0,98.28571428571429,94.33333333333333,-0.7818314824680299,0.6234898018587334
2019,8,19,60.0,100.0,123.0,91.0,100.0,92.0,122.0,87.57142857142857,69.0,0.0,1.0
2019,8,20,47.0,60.0,100.0,123.0,91.0,100.0,92.0,90.0,72.0,0.7818314824680298,0.6234898018587336
2019,8,21,109.0,47.0,60.0,100.0,123.0,91.0,100.0,88.85714285714286,82.66666666666667,0.9749279121818236,-0.22252093395631434
2019,8,22,92.0,109.0,47.0,60.0,100.0,123.0,91.0,89.71428571428571,99.33333333333333,0.43388373911755823,-0.900968867902419
2019,8,23,97.0,92.0,109.0,47.0,60.0,100.0,123.0,85.0,93.0,-0.433883739117558,-0.9009688679024191
2019,8,24,90.0,97.0,92.0,109.0,47.0,60.0,100.0,81.85714285714286,88.33333333333333,-0.9749279121818236,-0.2225209339563146
2019,8,25,78.0,90.0,97.0,92.0,109.0,47.0,60.0,79.71428571428571,71.0,-0.7818314824680299,0.6234898018587334
2019,8,26,45.0,78.0,90.0,97.0,92.0,109.0,47.0,89.42857142857143,79.33333333333333,0.0,1.0
2019,8,27,115.0,45.0,78.0,90.0,97.0,92.0,109.0,88.14285714285714,86.66666666666667,0.7818314824680298,0.6234898018587336
2019,8,28,100.0,115.0,45.0,78.0,90.0,97.0,92.0,86.71428571428571,99.0,0.9749279121818236,-0.22252093395631434
2019,8,29,82.0,100.0,115.0,45.0,78.0,90.0,97.0,86.71428571428571,93.0,0.43388373911755823,-0.900968867902419
2019,8,30,97.0,82.0,100.0,115.0,45.0,78.0,90.0,88.71428571428571,94.33333333333333,-0.433883739117558,-0.9009688679024191
2019,8,31,104.0,97.0,82.0,100.0,115.0,45.0,78.0,92.0,100.66666666666667,-0.9749279121818236,-0.2225209339563146
2019,9,1,101.0,104.0,97.0,82.0,100.0,115.0,45.0,93.14285714285714,86.0,-0.7818314824680299,0.6234898018587334
2019,9,2,53.0,101.0,104.0,97.0,82.0,100.0,115.0,91.85714285714286,86.66666666666667,0.0,1.0
2019,9,3,106.0,53.0,101.0,104.0,97.0,82.0,100.0,91.0,84.33333333333333,0.7818314824680298,0.6234898018587336
2019,9,4,94.0,106.0,53.0,101.0,104.0,97.0,82.0,89.42857142857143,90.33333333333333,0.9749279121818236,-0.22252093395631434
2019,9,5,71.0,94.0,106.0,53.0,101.0,104.0,97.0,90.71428571428571,90.33333333333333,0.43388373911755823,-0.900968867902419
2019,9,6,106.0,71.0,94.0,106.0,53.0,101.0,104.0,93.71428571428571,100.66666666666667,-0.433883739117558,-0.9009688679024191
2019,9,7,125.0,106.0,71.0,94.0,106.0,53.0,101.0,92.85714285714286,108.66666666666667,-0.9749279121818236,-0.2225209339563146
2019,9,8,95.0,125.0,106.0,71.0,94.0,106.0,53.0,94.28571428571429,94.33333333333333,-0.7818314824680299,0.6234898018587334
2019,9,9,63.0,95.0,125.0,106.0,71.0,94.0,106.0,90.14285714285714,78.33333333333333,0.0,1.0
2019,9,10,77.0,63.0,95.0,125.0,106.0,71.0,94.0,91.85714285714286,82.0,0.7818314824680298,0.6234898018587336
2019,9,11,106.0,77.0,63.0,95.0,125.0,106.0,71.0,94.0,89.66666666666667,0.9749279121818236,-0.22252093395631434
2019,9,12,86.0,106.0,77.0,63.0,95.0,125.0,106.0,94.14285714285714,99.66666666666667,0.43388373911755823,-0.900968867902419
2019,9,13,107.0,86.0,106.0,77.0,63.0,95.0,125.0,91.57142857142857,100.0,-0.433883739117558,-0.9009688679024191
2019,9,14,107.0,107.0,86.0,106.0,77.0,63.0,95.0,88.57142857142857,96.0,-0.9749279121818236,-0.2225209339563146
2019,9,15,74.0,107.0,107.0,86.0,106.0,77.0,63.0,87.71428571428571,79.33333333333333,-0.7818314824680299,0.6234898018587334
2019,9,16,57.0,74.0,107.0,107.0,86.0,106.0,77.0,92.71428571428571,81.0,0.0,1.0
2019,9,17,112.0,57.0,74.0,107.0,107.0,86.0,106.0,92.0,90.0,0.7818314824680298,0.6234898018587336
2019,9,18,101.0,112.0,57.0,74.0,107.0,107.0,86.0,96.42857142857143,110.0,0.9749279121818236,-0.22252093395631434
2019,9,19,117.0,101.0,112.0,57.0,74.0,107.0,107.0,96.0,107.33333333333333,0.43388373911755823,-0.900968867902419
2019,9,20,104.0,117.0,101.0,112.0,57.0,74.0,107.0,95.14285714285714,107.33333333333333,-0.433883739117558,-0.9009688679024191
2019,9,21,101.0,104.0,117.0,101.0,112.0,57.0,74.0,99.0,102.0,-0.9749279121818236,-0.2225209339563146
2019,9,22,101.0,101.0,104.0,117.0,101.0,112.0,57.0,99.28571428571429,87.0,-0.7818314824680299,0.6234898018587334
2019,9,23,59.0,101.0,101.0,104.0,117.0,101.0,112.0,97.0,85.33333333333333,0.0,1.0
2019,9,24,96.0,59.0,101.0,101.0,104.0,117.0,101.0,98.0,87.66666666666667,0.7818314824680298,0.6234898018587336
2019,9,25,108.0,96.0,59.0,101.0,101.0,104.0,117.0,94.0,97.66666666666667,0.9749279121818236,-0.22252093395631434
2019,9,26,89.0,108.0,96.0,59.0,101.0,101.0,104.0,91.85714285714286,95.33333333333333,0.43388373911755823,-0.900968867902419
2019,9,27,89.0,89.0,108.0,96.0,59.0,101.0,101.0,91.85714285714286,93.0,-0.433883739117558,-0.9009688679024191
2019,9,28,101.0,89.0,89.0,108.0,96.0,59.0,101.0,91.57142857142857,96.33333333333333,-0.9749279121818236,-0.2225209339563146
2019,9,29,99.0,101.0,89.0,89.0,108.0,96.0,59.0,91.0,85.0,-0.7818314824680299,0.6234898018587334
2019,9,30,55.0,99.0,101.0,89.0,89.0,108.0,96.0,88.85714285714286,78.33333333333333,0.0,1.0
2019,10,1,81.0,55.0,99.0,101.0,89.0,89.0,108.0,88.71428571428571,81.0,0.7818314824680298,0.6234898018587336
2019,10,2,107.0,81.0,55.0,99.0,101.0,89.0,89.0,89.85714285714286,95.0,0.9749279121818236,-0.22252093395631434
2019,10,3,97.0,107.0,81.0,55.0,99.0,101.0,89.0,91.42857142857143,101.33333333333333,0.43388373911755823,-0.900968867902419
2019,10,4,100.0,97.0,107.0,81.0,55.0,99.0,101.0,94.0,105.33333333333333,-0.433883739117558,-0.9009688679024191
2019,10,5,119.0,100.0,97.0,107.0,81.0,55.0,99.0,92.28571428571429,102.0,-0.9749279121818236,-0.2225209339563146
2019,10,6,87.0,119.0,100.0,97.0,107.0,81.0,55.0,90.42857142857143,82.66666666666667,-0.7818314824680299,0.6234898018587334
2019,10,7,42.0,87.0,119.0,100.0,97.0,107.0,81.0,93.0,76.0,0.0,1.0
2019,10,8,99.0,42.0,87.0,119.0,100.0,97.0,107.0,90.85714285714286,77.66666666666667,0.7818314824680298,0.6234898018587336
2019,10,9,92.0,99.0,42.0,87.0,119.0,100.0,97.0,92.85714285714286,100.66666666666667,0.9749279121818236,-0.22252093395631434
2019,10,10,111.0,92.0,99.0,42.0,87.0,119.0,100.0,92.57142857142857,100.33333333333333,0.43388373911755823,-0.900968867902419
2019,10,11,98.0,111.0,92.0,99.0,42.0,87.0,119.0,90.28571428571429,104.0,-0.433883739117558,-0.9009688679024191
2019,10,12,103.0,98.0,111.0,92.0,99.0,42.0,87.0,89.57142857142857,94.33333333333333,-0.9749279121818236,-0.2225209339563146
2019,10,13,82.0,103.0,98.0,111.0,92.0,99.0,42.0,90.42857142857143,77.66666666666667,-0.7818314824680299,0.6234898018587334
2019,10,14,48.0,82.0,103.0,98.0,111.0,92.0,99.0,83.28571428571429,59.666666666666664,0.0,1.0
2019,10,15,49.0,48.0,82.0,103.0,98.0,111.0,92.0,87.14285714285714,72.0,0.7818314824680298,0.6234898018587336
2019,10,16,119.0,49.0,48.0,82.0,103.0,98.0,111.0,85.28571428571429,88.66666666666667,0.9749279121818236,-0.22252093395631434
2019,10,17,98.0,119.0,49.0,48.0,82.0,103.0,98.0,87.28571428571429,109.66666666666667,0.43388373911755823,-0.900968867902419
2019,10,18,112.0,98.0,119.0,49.0,48.0,82.0,103.0,85.85714285714286,101.0,-0.433883739117558,-0.9009688679024191
2019,10,19,93.0,112.0,98.0,119.0,49.0,48.0,82.0,85.85714285714286,95.66666666666667,-0.9749279121818236,-0.2225209339563146
2019,10,20,82.0,93.0,112.0,98.0,119.0,49.0,48.0,87.42857142857143,78.0,-0.7818314824680299,0.6234898018587334
2019,10,21,59.0,82.0,93.0,112.0,98.0,119.0,49.0,92.85714285714286,76.0,0.0,1.0
2019,10,22,87.0,59.0,82.0,93.0,112.0,98.0,119.0,90.0,81.66666666666667,0.7818314824680298,0.6234898018587336
2019,10,23,99.0,87.0,59.0,82.0,93.0,112.0,98.0,93.28571428571429,102.33333333333333,0.9749279121818236,-0.22252093395631434
2019,10,24,121.0,99.0,87.0,59.0,82.0,93.0,112.0,92.0,107.66666666666667,0.43388373911755823,-0.900968867902419
2019,10,25,103.0,121.0,99.0,87.0,59.0,82.0,93.0,93.28571428571429,108.66666666666667,-0.433883739117558,-0.9009688679024191
2019,10,26,102.0,103.0,121.0,99.0,87.0,59.0,82.0,93.85714285714286,97.0,-0.9749279121818236,-0.2225209339563146
2019,10,27,86.0,102.0,103.0,121.0,99.0,87.0,59.0,94.85714285714286,84.66666666666667,-0.7818314824680299,0.6234898018587334
2019,10,28,66.0,86.0,102.0,103.0,121.0,99.0,87.0,96.14285714285714,82.66666666666667,0.0,1.0
2019,10,29,96.0,66.0,86.0,102.0,103.0,121.0,99.0,97.14285714285714,89.33333333333333,0.7818314824680298,0.6234898018587336
2019,10,30,106.0,96.0,66.0,86.0,102.0,103.0,121.0,93.42857142857143,99.0,0.9749279121818236,-0.22252093395631434
2019,10,31,95.0,106.0,96.0,66.0,86.0,102.0,103.0,90.14285714285714,93.66666666666667,0.43388373911755823,-0.900968867902419
2019,11,1,80.0,95.0,106.0,96.0,66.0,86.0,102.0,91.57142857142857,95.66666666666667,-0.433883739117558,-0.9009688679024191
2019,11,2,112.0,80.0,95.0,106.0,96.0,66.0,86.0,91.0,91.33333333333333,-0.9749279121818236,-0.2225209339563146
2019,11,3,82.0,112.0,80.0,95.0,106.0,96.0,66.0,89.85714285714286,84.0,-0.7818314824680299,0.6234898018587334
2019,11,4,58.0,82.0,112.0,80.0,95.0,106.0,96.0,82.71428571428571,62.0,0.0,1.0
2019,11,5,46.0,58.0,82.0,112.0,80.0,95.0,106.0,83.85714285714286,72.66666666666667,0.7818314824680298,0.6234898018587336
2019,11,6,114.0,46.0,58.0,82.0,112.0,80.0,95.0,85.85714285714286,89.66666666666667,0.9749279121818236,-0.22252093395631434
2019,11,7,109.0,114.0,46.0,58.0,82.0,112.0,80.0,89.0,108.33333333333333,0.43388373911755823,-0.900968867902419
2019,11,8,102.0,109.0,114.0,46.0,58.0,82.0,112.0,88.57142857142857,106.66666666666667,-0.433883739117558,-0.9009688679024191
2019,11,9,109.0,102.0,109.0,114.0,46.0,58.0,82.0,88.85714285714286,98.33333333333333,-0.9749279121818236,-0.2225209339563146
2019,11,10,84.0,109.0,102.0,109.0,114.0,46.0,58.0,88.0,81.66666666666667,-0.7818314824680299,0.6234898018587334
2019,11,11,52.0,84.0,109.0,102.0,109.0,114.0,46.0,88.57142857142857,62.0,0.0,1.0
2019,11,12,50.0,52.0,84.0,109.0,102.0,109.0,114.0,89.57142857142857,74.33333333333333,0.7818314824680298,0.6234898018587336
2019,11,13,121.0,50.0,52.0,84.0,109.0,102.0,109.0,84.85714285714286,82.33333333333333,0.9749279121818236,-0.22252093395631434
2019,11,14,76.0,121.0,50.0,52.0,84.0,109.0,102.0,79.71428571428571,87.66666666666667,0.43388373911755823,-0.900968867902419
2019,11,15,66.0,76.0,121.0,50.0,52.0,84.0,109.0,77.28571428571429,78.0,-0.433883739117558,-0.9009688679024191
2019,11,16,92.0,66.0,76.0,121.0,50.0,52.0,84.0,80.57142857142857,88.33333333333333,-0.9749279121818236,-0.2225209339563146
2019,11,17,107.0,92.0,66.0,76.0,121.0,50.0,52.0,80.85714285714286,84.33333333333333,-0.7818314824680299,0.6234898018587334
2019,11,18,54.0,107.0,92.0,66.0,76.0,121.0,50.0,89.57142857142857,90.66666666666667,0.0,1.0
2019,11,19,111.0,54.0,107.0,92.0,66.0,76.0,121.0,85.0,84.66666666666667,0.7818314824680298,0.6234898018587336
2019,11,20,89.0,111.0,54.0,107.0,92.0,66.0,76.0,88.28571428571429,99.66666666666667,0.9749279121818236,-0.22252093395631434
2019,11,21,99.0,89.0,111.0,54.0,107.0,92.0,66.0,85.57142857142857,78.33333333333333,0.43388373911755823,-0.900968867902419
2019,11,22,47.0,99.0,89.0,111.0,54.0,107.0,92.0,90.42857142857143,90.66666666666667,-0.433883739117558,-0.9009688679024191
2019,11,23,126.0,47.0,99.0,89.0,111.0,54.0,107.0,90.57142857142857,93.66666666666667,-0.9749279121818236,-0.2225209339563146
2019,11,24,108.0,126.0,47.0,99.0,89.0,111.0,54.0,91.14285714285714,97.33333333333333,-0.7818314824680299,0.6234898018587334
2019,11,25,58.0,108.0,126.0,47.0,99.0,89.0,111.0,89.42857142857143,88.33333333333333,0.0,1.0
2019,11,26,99.0,58.0,108.0,126.0,47.0,99.0,89.0,89.14285714285714,81.33333333333333,0.7818314824680298,0.6234898018587336
2019,11,27,87.0,99.0,58.0,108.0,126.0,47.0,99.0,84.14285714285714,83.33333333333333,0.9749279121818236,-0.22252093395631434
2019,11,28,64.0,87.0,99.0,58.0,108.0,126.0,47.0,86.0,70.33333333333333,0.43388373911755823,-0.900968867902419
2019,11,29,60.0,64.0,87.0,99.0,58.0,108.0,126.0,74.28571428571429,56.0,-0.433883739117558,-0.9009688679024191
2019,11,30,44.0,60.0,64.0,87.0,99.0,58.0,108.0,64.71428571428571,48.333333333333336,-0.9749279121818236,-0.2225209339563146
2019,12,1,41.0,44.0,60.0,64.0,87.0,99.0,58.0,66.85714285714286,52.666666666666664,-0.7818314824680299,0.6234898018587334
2019,12,2,73.0,41.0,44.0,60.0,64.0,87.0,99.0,67.14285714285714,71.66666666666667,0.0,1.0
2019,12,3,101.0,73.0,41.0,44.0,60.0,64.0,87.0,70.71428571428571,95.33333333333333,0.7818314824680298,0.6234898018587336
2019,12,4,112.0,101.0,73.0,41.0,44.0,60.0,64.0,76.71428571428571,106.33333333333333,0.9749279121818236,-0.22252093395631434
2019,12,5,106.0,112.0,101.0,73.0,41.0,44.0,60.0,87.57142857142857,118.0,0.43388373911755823,-0.900968867902419
2019,12,6,136.0,106.0,112.0,101.0,73.0,41.0,44.0,98.85714285714286,121.66666666666667,-0.433883739117558,-0.9009688679024191
2019,12,7,123.0,136.0,106.0,112.0,101.0,73.0,41.0,108.0,121.33333333333333,-0.9749279121818236,-0.2225209339563146
2019,12,8,105.0,123.0,136.0,106.0,112.0,101.0,73.0,107.85714285714286,100.0,-0.7818314824680299,0.6234898018587334
2019,12,9,72.0,105.0,123.0,136.0,106.0,112.0,101.0,106.71428571428571,90.0,0.0,1.0
2019,12,10,93.0,72.0,105.0,123.0,136.0,106.0,112.0,107.0,93.0,0.7818314824680298,0.6234898018587336
2019,12,11,114.0,93.0,72.0,105.0,123.0,136.0,106.0,107.85714285714286,106.33333333333333,0.9749279121818236,-0.22252093395631434
2019,12,12,112.0,114.0,93.0,72.0,105.0,123.0,136.0,102.14285714285714,107.33333333333333,0.43388373911755823,-0.900968867902419
2019,12,13,96.0,112.0,114.0,93.0,72.0,105.0,123.0,99.42857142857143,104.0,-0.433883739117558,-0.9009688679024191
2019,12,14,104.0,96.0,112.0,114.0,93.0,72.0,105.0,97.14285714285714,96.33333333333333,-0.9749279121818236,-0.2225209339563146
2019,12,15,89.0,104.0,96.0,112.0,114.0,93.0,72.0,96.28571428571429,86.33333333333333,-0.7818314824680299,0.6234898018587334
2019,12,16,66.0,89.0,104.0,96.0,112.0,114.0,93.0,100.14285714285714,91.66666666666667,0.0,1.0
2019,12,17,120.0,66.0,89.0,104.0,96.0,112.0,114.0,97.0,92.66666666666667,0.7818314824680298,0.6234898018587336
2019,12,18,92.0,120.0,66.0,89.0,104.0,96.0,112.0,95.28571428571429,104.0,0.9749279121818236,-0.22252093395631434
2019,12,19,100.0,92.0,120.0,66.0,89.0,104.0,96.0,96.14285714285714,98.0,0.43388373911755823,-0.900968867902419
2019,12,20,102.0,100.0,92.0,120.0,66.0,89.0,104.0,96.57142857142857,103.0,-0.433883739117558,-0.9009688679024191
2019,12,21,107.0,102.0,100.0,92.0,120.0,66.0,89.0,97.85714285714286,102.33333333333333,-0.9749279121818236,-0.2225209339563146
2019,12,22,98.0,107.0,102.0,100.0,92.0,120.0,66.0,97.57142857142857,89.66666666666667,-0.7818314824680299,0.6234898018587334
2019,12,23,64.0,98.0,107.0,102.0,100.0,92.0,120.0,94.85714285714286,87.66666666666667,0.0,1.0
2019,12,24,101.0,64.0,98.0,107.0,102.0,100.0,92.0,94.57142857142857,85.0,0.7818314824680298,0.6234898018587336
2019,12,25,90.0,101.0,64.0,98.0,107.0,102.0,100.0,86.42857142857143,78.0,0.9749279121818236,-0.22252093395631434
2019,12,26,43.0,90.0,101.0,64.0,98.0,107.0,102.0,82.71428571428571,69.66666666666667,0.43388373911755823,-0.900968867902419
2019,12,27,76.0,43.0,90.0,101.0,64.0,98.0,107.0,76.42857142857143,60.666666666666664,-0.433883739117558,-0.9009688679024191
2019,12,28,63.0,76.0,43.0,90.0,101.0,64.0,98.0,71.28571428571429,67.0,-0.9749279121818236,-0.2225209339563146
2019,12,29,62.0,63.0,76.0,43.0,90.0,101.0,64.0,69.28571428571429,58.333333333333336,-0.7818314824680299,0.6234898018587334
2019,12,30,50.0,62.0,63.0,76.0,43.0,90.0,101.0,63.42857142857143,57.333333333333336,0.0,1.0
2019,12,31,60.0,50.0,62.0,63.0,76.0,43.0,90.0,54.0,44.666666666666664,0.7818314824680298,0.6234898018587336
2019,1,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7818314824680299,0.6234898018587334
2019,2,22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.433883739117558,-0.9009688679024191
2019,4,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7818314824680298,0.6234898018587336
2019,5,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.433883739117558,-0.9009688679024191
2019,6,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2019,8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.43388373911755823,-0.900968867902419
2019,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7818314824680298,0.6234898018587336
2019,10,24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.43388373911755823,-0.900968867902419
2019,11,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2019,12,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7818314824680299,0.6234898018587334
2019,1,1,10.0,11.0,8.0,7.0,10.0,9.0,8.0,9.142857142857142,10.0,0.7818314824680298,0.6234898018587336
2019,1,2,9.0,10.0,11.0,8.0,7.0,10.0,9.0,9.857142857142858,11.0,0.9749279121818236,-0.22252093395631434
2019,1,3,14.0,9.0,10.0,11.0,8.0,7.0,10.0,9.571428571428571,10.333333333333334,0.43388373911755823,-0.900968867902419
2019,1,4,8.0,14.0,9.0,10.0,11.0,8.0,7.0,9.857142857142858,10.333333333333334,-0.433883739117558,-0.9009688679024191
2019,1,5,9.0,8.0,14.0,9.0,10.0,11.0,8.0,11.285714285714286,11.666666666666666,-0.9749279121818236,-0.2225209339563146
2019,1,6,18.0,9.0,8.0,14.0,9.0,10.0,11.0,10.714285714285714,11.333333333333334,-0.7818314824680299,0.6234898018587334
